patch_id,source_stem,true_type,split,y0,x0,patch_size,px_Fe2B,pct_Fe2B,px_FeTiB,pct_FeTiB,px_Alpha,pct_Alpha,px_TiB2,pct_TiB2,px_TiN,pct_TiN,tin_present,tin_pixel_count,tin_pixel_pct,total_pixels
4243,Class_I_C28F1x20000,I,val,640,640,256,0,0.0,17294,26.38855,48242,73.61145,0,0.0,0,0.0,False,0,0.0,65536
4244,Class_I_C28F1x20000,I,val,640,768,256,0,0.0,23128,35.290527,42408,64.709473,0,0.0,0,0.0,False,0,0.0,65536
4245,Class_I_C28F1x20000,I,val,640,896,256,0,0.0,22160,33.813477,43376,66.186523,0,0.0,0,0.0,False,0,0.0,65536
4246,Class_I_C28F1x20000,I,val,640,1024,256,0,0.0,27894,42.562866,37642,57.437134,0,0.0,0,0.0,False,0,0.0,65536
4247,Class_I_C28F1x20000,I,val,703,0,256,0,0.0,7295,11.131287,58241,88.868713,0,0.0,0,0.0,False,0,0.0,65536
4248,Class_I_C28F1x20000,I,val,703,128,256,0,0.0,12771,19.487,52765,80.513,0,0.0,0,0.0,False,0,0.0,65536
4249,Class_I_C28F1x20000,I,val,703,256,256,0,0.0,30422,46.420288,35114,53.579712,0,0.0,0,0.0,False,0,0.0,65536
4250,Class_I_C28F1x20000,I,val,703,384,256,0,0.0,37166,56.710815,26040,39.733887,2330,3.555298,0,0.0,False,0,0.0,65536
4251,Class_I_C28F1x20000,I,val,703,512,256,0,0.0,23996,36.61499,39210,59.829712,2330,3.555298,0,0.0,False,0,0.0,65536
4252,Class_I_C28F1x20000,I,val,703,640,256,0,0.0,18074,27.578735,47462,72.421265,0,0.0,0,0.0,False,0,0.0,65536
4253,Class_I_C28F1x20000,I,val,703,768,256,0,0.0,21677,33.076477,43459,66.313171,400,0.610352,0,0.0,False,0,0.0,65536
4254,Class_I_C28F1x20000,I,val,703,896,256,0,0.0,22000,33.569336,43136,65.820312,400,0.610352,0,0.0,False,0,0.0,65536
4255,Class_I_C28F1x20000,I,val,703,1024,256,0,0.0,30699,46.842957,34837,53.157043,0,0.0,0,0.0,False,0,0.0,65536
4256,Class_I_C28F1x9500,I,train,0,0,256,0,0.0,15858,24.197388,49678,75.802612,0,0.0,0,0.0,False,0,0.0,65536
4257,Class_I_C28F1x9500,I,train,0,128,256,0,0.0,22114,33.743286,43422,66.256714,0,0.0,0,0.0,False,0,0.0,65536
4258,Class_I_C28F1x9500,I,train,0,256,256,0,0.0,30818,47.024536,34718,52.975464,0,0.0,0,0.0,False,0,0.0,65536
4259,Class_I_C28F1x9500,I,train,0,384,256,0,0.0,31235,47.660828,34301,52.339172,0,0.0,0,0.0,False,0,0.0,65536
4260,Class_I_C28F1x9500,I,train,0,512,256,0,0.0,27086,41.329956,38450,58.670044,0,0.0,0,0.0,False,0,0.0,65536
4261,Class_I_C28F1x9500,I,train,0,640,256,0,0.0,16024,24.450684,49512,75.549316,0,0.0,0,0.0,False,0,0.0,65536
4262,Class_I_C28F1x9500,I,train,0,768,256,0,0.0,22899,34.941101,42637,65.058899,0,0.0,0,0.0,False,0,0.0,65536
4263,Class_I_C28F1x9500,I,train,0,896,256,0,0.0,25761,39.308167,39775,60.691833,0,0.0,0,0.0,False,0,0.0,65536
4264,Class_I_C28F1x9500,I,train,0,1024,256,0,0.0,16721,25.514221,48815,74.485779,0,0.0,0,0.0,False,0,0.0,65536
4265,Class_I_C28F1x9500,I,train,128,0,256,0,0.0,20030,30.563354,45506,69.436646,0,0.0,0,0.0,False,0,0.0,65536
4266,Class_I_C28F1x9500,I,train,128,128,256,0,0.0,20274,30.935669,45262,69.064331,0,0.0,0,0.0,False,0,0.0,65536
4267,Class_I_C28F1x9500,I,train,128,256,256,0,0.0,24221,36.958313,41315,63.041687,0,0.0,0,0.0,False,0,0.0,65536
4268,Class_I_C28F1x9500,I,train,128,384,256,0,0.0,26903,41.05072,38633,58.94928,0,0.0,0,0.0,False,0,0.0,65536
4269,Class_I_C28F1x9500,I,train,128,512,256,0,0.0,22853,34.870911,42683,65.129089,0,0.0,0,0.0,False,0,0.0,65536
4270,Class_I_C28F1x9500,I,train,128,640,256,0,0.0,16037,24.47052,49499,75.52948,0,0.0,0,0.0,False,0,0.0,65536
4271,Class_I_C28F1x9500,I,train,128,768,256,0,0.0,20373,31.086731,45163,68.913269,0,0.0,0,0.0,False,0,0.0,65536
4272,Class_I_C28F1x9500,I,train,128,896,256,0,0.0,23750,36.239624,41786,63.760376,0,0.0,0,0.0,False,0,0.0,65536
4273,Class_I_C28F1x9500,I,train,128,1024,256,0,0.0,17954,27.39563,47582,72.60437,0,0.0,0,0.0,False,0,0.0,65536
4274,Class_I_C28F1x9500,I,train,256,0,256,0,0.0,22776,34.753418,42760,65.246582,0,0.0,0,0.0,False,0,0.0,65536
4275,Class_I_C28F1x9500,I,train,256,128,256,0,0.0,23255,35.484314,42281,64.515686,0,0.0,0,0.0,False,0,0.0,65536
4276,Class_I_C28F1x9500,I,train,256,256,256,0,0.0,21418,32.681274,44118,67.318726,0,0.0,0,0.0,False,0,0.0,65536
4277,Class_I_C28F1x9500,I,train,256,384,256,0,0.0,19078,29.110718,46458,70.889282,0,0.0,0,0.0,False,0,0.0,65536
4278,Class_I_C28F1x9500,I,train,256,512,256,0,0.0,16696,25.476074,48840,74.523926,0,0.0,0,0.0,False,0,0.0,65536
4279,Class_I_C28F1x9500,I,train,256,640,256,0,0.0,20149,30.744934,45387,69.255066,0,0.0,0,0.0,False,0,0.0,65536
4280,Class_I_C28F1x9500,I,train,256,768,256,0,0.0,18007,27.476501,47529,72.523499,0,0.0,0,0.0,False,0,0.0,65536
4281,Class_I_C28F1x9500,I,train,256,896,256,0,0.0,16013,24.433899,49523,75.566101,0,0.0,0,0.0,False,0,0.0,65536
4282,Class_I_C28F1x9500,I,train,256,1024,256,0,0.0,20266,30.923462,45270,69.076538,0,0.0,0,0.0,False,0,0.0,65536
4283,Class_I_C28F1x9500,I,train,384,0,256,0,0.0,17950,27.389526,47586,72.610474,0,0.0,0,0.0,False,0,0.0,65536
4284,Class_I_C28F1x9500,I,train,384,128,256,0,0.0,25690,39.199829,39846,60.800171,0,0.0,0,0.0,False,0,0.0,65536
4285,Class_I_C28F1x9500,I,train,384,256,256,0,0.0,24950,38.070679,40586,61.929321,0,0.0,0,0.0,False,0,0.0,65536
4286,Class_I_C28F1x9500,I,train,384,384,256,0,0.0,21298,32.498169,44238,67.501831,0,0.0,0,0.0,False,0,0.0,65536
4287,Class_I_C28F1x9500,I,train,384,512,256,0,0.0,17707,27.018738,47829,72.981262,0,0.0,0,0.0,False,0,0.0,65536
4288,Class_I_C28F1x9500,I,train,384,640,256,0,0.0,18133,27.668762,47403,72.331238,0,0.0,0,0.0,False,0,0.0,65536
4289,Class_I_C28F1x9500,I,train,384,768,256,0,0.0,21310,32.516479,44226,67.483521,0,0.0,0,0.0,False,0,0.0,65536
4290,Class_I_C28F1x9500,I,train,384,896,256,0,0.0,18841,28.749084,46695,71.250916,0,0.0,0,0.0,False,0,0.0,65536
4291,Class_I_C28F1x9500,I,train,384,1024,256,0,0.0,20392,31.115723,45144,68.884277,0,0.0,0,0.0,False,0,0.0,65536
4292,Class_I_C28F1x9500,I,train,512,0,256,0,0.0,24252,37.005615,41284,62.994385,0,0.0,0,0.0,False,0,0.0,65536
4293,Class_I_C28F1x9500,I,train,512,128,256,0,0.0,31778,48.48938,33758,51.51062,0,0.0,0,0.0,False,0,0.0,65536
4294,Class_I_C28F1x9500,I,train,512,256,256,0,0.0,32220,49.163818,33316,50.836182,0,0.0,0,0.0,False,0,0.0,65536
4295,Class_I_C28F1x9500,I,train,512,384,256,0,0.0,25755,39.299011,39781,60.700989,0,0.0,0,0.0,False,0,0.0,65536
4296,Class_I_C28F1x9500,I,train,512,512,256,0,0.0,26939,41.105652,38597,58.894348,0,0.0,0,0.0,False,0,0.0,65536
4297,Class_I_C28F1x9500,I,train,512,640,256,0,0.0,25118,38.327026,40418,61.672974,0,0.0,0,0.0,False,0,0.0,65536
4298,Class_I_C28F1x9500,I,train,512,768,256,0,0.0,21193,32.337952,44343,67.662048,0,0.0,0,0.0,False,0,0.0,65536
4299,Class_I_C28F1x9500,I,train,512,896,256,0,0.0,19471,29.710388,46065,70.289612,0,0.0,0,0.0,False,0,0.0,65536
4300,Class_I_C28F1x9500,I,train,512,1024,256,0,0.0,21855,33.348083,43681,66.651917,0,0.0,0,0.0,False,0,0.0,65536
4301,Class_I_C28F1x9500,I,train,640,0,256,0,0.0,24591,37.522888,40945,62.477112,0,0.0,0,0.0,False,0,0.0,65536
4302,Class_I_C28F1x9500,I,train,640,128,256,0,0.0,29212,44.573975,36324,55.426025,0,0.0,0,0.0,False,0,0.0,65536
4303,Class_I_C28F1x9500,I,train,640,256,256,0,0.0,34082,52.005005,31454,47.994995,0,0.0,0,0.0,False,0,0.0,65536
4304,Class_I_C28F1x9500,I,train,640,384,256,0,0.0,30649,46.766663,34887,53.233337,0,0.0,0,0.0,False,0,0.0,65536
4305,Class_I_C28F1x9500,I,train,640,512,256,0,0.0,31081,47.425842,34455,52.574158,0,0.0,0,0.0,False,0,0.0,65536
4306,Class_I_C28F1x9500,I,train,640,640,256,0,0.0,33138,50.564575,32398,49.435425,0,0.0,0,0.0,False,0,0.0,65536
4307,Class_I_C28F1x9500,I,train,640,768,256,0,0.0,20408,31.140137,45128,68.859863,0,0.0,0,0.0,False,0,0.0,65536
4308,Class_I_C28F1x9500,I,train,640,896,256,0,0.0,14671,22.386169,50865,77.613831,0,0.0,0,0.0,False,0,0.0,65536
4309,Class_I_C28F1x9500,I,train,640,1024,256,0,0.0,19263,29.393005,46273,70.606995,0,0.0,0,0.0,False,0,0.0,65536
4310,Class_I_C28F1x9500,I,train,703,0,256,0,0.0,24224,36.962891,41312,63.037109,0,0.0,0,0.0,False,0,0.0,65536
4311,Class_I_C28F1x9500,I,train,703,128,256,0,0.0,31619,48.246765,33917,51.753235,0,0.0,0,0.0,False,0,0.0,65536
4312,Class_I_C28F1x9500,I,train,703,256,256,0,0.0,32311,49.302673,33225,50.697327,0,0.0,0,0.0,False,0,0.0,65536
4313,Class_I_C28F1x9500,I,train,703,384,256,0,0.0,24515,37.406921,41021,62.593079,0,0.0,0,0.0,False,0,0.0,65536
4314,Class_I_C28F1x9500,I,train,703,512,256,0,0.0,24005,36.628723,41531,63.371277,0,0.0,0,0.0,False,0,0.0,65536
4315,Class_I_C28F1x9500,I,train,703,640,256,0,0.0,30439,46.446228,35097,53.553772,0,0.0,0,0.0,False,0,0.0,65536
4316,Class_I_C28F1x9500,I,train,703,768,256,0,0.0,21431,32.701111,44105,67.298889,0,0.0,0,0.0,False,0,0.0,65536
4317,Class_I_C28F1x9500,I,train,703,896,256,0,0.0,14987,22.868347,50549,77.131653,0,0.0,0,0.0,False,0,0.0,65536
4318,Class_I_C28F1x9500,I,train,703,1024,256,0,0.0,19608,29.919434,45928,70.080566,0,0.0,0,0.0,False,0,0.0,65536
4319,Class_I_C29F1x15000,I,test,0,0,256,0,0.0,11857,18.092346,53019,80.900574,655,0.999451,5,0.007629,True,5,0.007629,65536
4320,Class_I_C29F1x15000,I,test,0,128,256,0,0.0,12934,19.735718,49936,76.196289,2661,4.060364,5,0.007629,True,5,0.007629,65536
4321,Class_I_C29F1x15000,I,test,0,256,256,0,0.0,10952,16.711426,51956,79.278564,2628,4.01001,0,0.0,False,0,0.0,65536
4322,Class_I_C29F1x15000,I,test,0,384,256,0,0.0,6411,9.78241,56754,86.599731,2337,3.565979,34,0.05188,True,34,0.05188,65536
4323,Class_I_C29F1x15000,I,test,0,512,256,0,0.0,4845,7.392883,57879,88.316345,2735,4.173279,77,0.117493,True,77,0.117493,65536
4324,Class_I_C29F1x15000,I,test,0,640,256,0,0.0,6124,9.344482,56821,86.701965,2548,3.887939,43,0.065613,True,43,0.065613,65536
4325,Class_I_C29F1x15000,I,test,0,768,256,0,0.0,5835,8.903503,57126,87.167358,2575,3.929138,0,0.0,False,0,0.0,65536
4326,Class_I_C29F1x15000,I,test,0,896,256,0,0.0,8552,13.049316,55758,85.079956,1226,1.870728,0,0.0,False,0,0.0,65536
4327,Class_I_C29F1x15000,I,test,0,1024,256,0,0.0,9812,14.971924,55383,84.507751,341,0.520325,0,0.0,False,0,0.0,65536
4328,Class_I_C29F1x15000,I,test,128,0,256,0,0.0,11552,17.626953,52403,79.960632,1561,2.381897,20,0.030518,True,20,0.030518,65536
4329,Class_I_C29F1x15000,I,test,128,128,256,0,0.0,11101,16.938782,51194,78.115845,3221,4.914856,20,0.030518,True,20,0.030518,65536
4330,Class_I_C29F1x15000,I,test,128,256,256,0,0.0,8589,13.105774,54705,83.473206,2242,3.421021,0,0.0,False,0,0.0,65536
4331,Class_I_C29F1x15000,I,test,128,384,256,0,0.0,5709,8.711243,57729,88.087463,2077,3.16925,21,0.032043,True,21,0.032043,65536
4332,Class_I_C29F1x15000,I,test,128,512,256,0,0.0,5216,7.958984,57876,88.311768,2380,3.631592,64,0.097656,True,64,0.097656,65536
4333,Class_I_C29F1x15000,I,test,128,640,256,0,0.0,7948,12.127686,56018,85.476685,1527,2.330017,43,0.065613,True,43,0.065613,65536
4334,Class_I_C29F1x15000,I,test,128,768,256,0,0.0,8160,12.451172,55380,84.503174,1996,3.045654,0,0.0,False,0,0.0,65536
4335,Class_I_C29F1x15000,I,test,128,896,256,0,0.0,9626,14.68811,54857,83.705139,1053,1.60675,0,0.0,False,0,0.0,65536
4336,Class_I_C29F1x15000,I,test,128,1024,256,0,0.0,11668,17.803955,53868,82.196045,0,0.0,0,0.0,False,0,0.0,65536
4337,Class_I_C29F1x15000,I,test,256,0,256,0,0.0,11632,17.749023,51337,78.334045,2514,3.83606,53,0.080872,True,53,0.080872,65536
4338,Class_I_C29F1x15000,I,test,256,128,256,0,0.0,10209,15.577698,52505,80.116272,2756,4.205322,66,0.100708,True,66,0.100708,65536
4339,Class_I_C29F1x15000,I,test,256,256,256,0,0.0,5107,7.792664,58923,89.909363,1464,2.233887,42,0.064087,True,42,0.064087,65536
4340,Class_I_C29F1x15000,I,test,256,384,256,0,0.0,3486,5.319214,60165,91.804504,1885,2.876282,0,0.0,False,0,0.0,65536
4341,Class_I_C29F1x15000,I,test,256,512,256,0,0.0,4874,7.437134,58871,89.830017,1791,2.732849,0,0.0,False,0,0.0,65536
4342,Class_I_C29F1x15000,I,test,256,640,256,0,0.0,8311,12.68158,56867,86.772156,358,0.546265,0,0.0,False,0,0.0,65536
4343,Class_I_C29F1x15000,I,test,256,768,256,0,0.0,10896,16.625977,54149,82.624817,491,0.749207,0,0.0,False,0,0.0,65536
4344,Class_I_C29F1x15000,I,test,256,896,256,0,0.0,9319,14.219666,55826,85.183716,391,0.596619,0,0.0,False,0,0.0,65536
4345,Class_I_C29F1x15000,I,test,256,1024,256,0,0.0,9631,14.69574,55106,84.085083,794,1.211548,5,0.007629,True,5,0.007629,65536
4346,Class_I_C29F1x15000,I,test,384,0,256,0,0.0,12597,19.221497,50266,76.699829,2603,3.971863,70,0.106812,True,70,0.106812,65536
4347,Class_I_C29F1x15000,I,test,384,128,256,0,0.0,10437,15.925598,53058,80.960083,1995,3.044128,46,0.07019,True,46,0.07019,65536
4348,Class_I_C29F1x15000,I,test,384,256,256,0,0.0,6170,9.414673,58142,88.717651,1182,1.803589,42,0.064087,True,42,0.064087,65536
4349,Class_I_C29F1x15000,I,test,384,384,256,0,0.0,6358,9.701538,57753,88.124084,1425,2.174377,0,0.0,False,0,0.0,65536
4350,Class_I_C29F1x15000,I,test,384,512,256,0,0.0,5938,9.060669,58252,88.885498,1281,1.954651,65,0.099182,True,65,0.099182,65536
4351,Class_I_C29F1x15000,I,test,384,640,256,0,0.0,7227,11.027527,56326,85.946655,1832,2.79541,151,0.230408,True,151,0.230408,65536
4352,Class_I_C29F1x15000,I,test,384,768,256,0,0.0,10786,16.45813,52844,80.633545,1820,2.7771,86,0.131226,True,86,0.131226,65536
4353,Class_I_C29F1x15000,I,test,384,896,256,0,0.0,10471,15.977478,54047,82.469177,1018,1.553345,0,0.0,False,0,0.0,65536
4354,Class_I_C29F1x15000,I,test,384,1024,256,0,0.0,8107,12.3703,55827,85.185242,1576,2.404785,26,0.039673,True,26,0.039673,65536
4355,Class_I_C29F1x15000,I,test,512,0,256,0,0.0,12757,19.465637,51325,78.315735,1417,2.16217,37,0.056458,True,37,0.056458,65536
4356,Class_I_C29F1x15000,I,test,512,128,256,0,0.0,9572,14.605713,54852,83.69751,1112,1.696777,0,0.0,False,0,0.0,65536
4357,Class_I_C29F1x15000,I,test,512,256,256,0,0.0,7143,10.899353,57709,88.056946,684,1.043701,0,0.0,False,0,0.0,65536
4358,Class_I_C29F1x15000,I,test,512,384,256,0,0.0,6753,10.30426,57714,88.064575,1050,1.602173,19,0.028992,True,19,0.028992,65536
4359,Class_I_C29F1x15000,I,test,512,512,256,0,0.0,6801,10.377502,57630,87.936401,1021,1.557922,84,0.128174,True,84,0.128174,65536
4360,Class_I_C29F1x15000,I,test,512,640,256,0,0.0,8365,12.763977,54640,83.374023,2380,3.631592,151,0.230408,True,151,0.230408,65536
4361,Class_I_C29F1x15000,I,test,512,768,256,0,0.0,10927,16.673279,52423,79.99115,2100,3.204346,86,0.131226,True,86,0.131226,65536
4362,Class_I_C29F1x15000,I,test,512,896,256,0,0.0,9985,15.235901,54682,83.43811,869,1.325989,0,0.0,False,0,0.0,65536
4363,Class_I_C29F1x15000,I,test,512,1024,256,0,0.0,7828,11.94458,56669,86.470032,1018,1.553345,21,0.032043,True,21,0.032043,65536
4364,Class_I_C29F1x15000,I,test,640,0,256,0,0.0,9296,14.18457,56015,85.472107,201,0.306702,24,0.036621,True,24,0.036621,65536
4365,Class_I_C29F1x15000,I,test,640,128,256,0,0.0,8096,12.353516,57174,87.240601,226,0.344849,40,0.061035,True,40,0.061035,65536
4366,Class_I_C29F1x15000,I,test,640,256,256,0,0.0,6370,9.719849,58675,89.530945,451,0.688171,40,0.061035,True,40,0.061035,65536
4367,Class_I_C29F1x15000,I,test,640,384,256,0,0.0,6761,10.316467,58064,88.598633,692,1.055908,19,0.028992,True,19,0.028992,65536
4368,Class_I_C29F1x15000,I,test,640,512,256,0,0.0,9524,14.532471,55203,84.233093,747,1.139832,62,0.094604,True,62,0.094604,65536
4369,Class_I_C29F1x15000,I,test,640,640,256,0,0.0,10188,15.545654,54260,82.794189,1045,1.594543,43,0.065613,True,43,0.065613,65536
4370,Class_I_C29F1x15000,I,test,640,768,256,0,0.0,9373,14.302063,54822,83.651733,1291,1.96991,50,0.076294,True,50,0.076294,65536
4371,Class_I_C29F1x15000,I,test,640,896,256,0,0.0,7525,11.482239,57199,87.278748,762,1.16272,50,0.076294,True,50,0.076294,65536
4372,Class_I_C29F1x15000,I,test,640,1024,256,0,0.0,10280,15.686035,55020,83.953857,236,0.360107,0,0.0,False,0,0.0,65536
4373,Class_I_C29F1x15000,I,test,703,0,256,0,0.0,9870,15.060425,55441,84.596252,201,0.306702,24,0.036621,True,24,0.036621,65536
4374,Class_I_C29F1x15000,I,test,703,128,256,0,0.0,8189,12.495422,57081,87.098694,226,0.344849,40,0.061035,True,40,0.061035,65536
4375,Class_I_C29F1x15000,I,test,703,256,256,0,0.0,7806,11.911011,57239,87.339783,451,0.688171,40,0.061035,True,40,0.061035,65536
4376,Class_I_C29F1x15000,I,test,703,384,256,0,0.0,9491,14.482117,55804,85.150146,241,0.367737,0,0.0,False,0,0.0,65536
4377,Class_I_C29F1x15000,I,test,703,512,256,0,0.0,10791,16.465759,54406,83.016968,296,0.45166,43,0.065613,True,43,0.065613,65536
4378,Class_I_C29F1x15000,I,test,703,640,256,0,0.0,9690,14.785767,54891,83.757019,895,1.365662,60,0.091553,True,60,0.091553,65536
4379,Class_I_C29F1x15000,I,test,703,768,256,0,0.0,6013,9.17511,58252,88.885498,1204,1.837158,67,0.102234,True,67,0.102234,65536
4380,Class_I_C29F1x15000,I,test,703,896,256,0,0.0,6685,10.2005,58212,88.824463,589,0.898743,50,0.076294,True,50,0.076294,65536
4381,Class_I_C29F1x15000,I,test,703,1024,256,0,0.0,11971,18.266296,53565,81.733704,0,0.0,0,0.0,False,0,0.0,65536
4382,Class_I_C29F1x20000,I,train,0,0,256,0,0.0,35480,54.138184,29149,44.477844,907,1.383972,0,0.0,False,0,0.0,65536
4383,Class_I_C29F1x20000,I,train,0,128,256,0,0.0,24500,37.384033,40291,61.479187,745,1.13678,0,0.0,False,0,0.0,65536
4384,Class_I_C29F1x20000,I,train,0,256,256,0,0.0,29480,44.98291,35281,53.834534,775,1.182556,0,0.0,False,0,0.0,65536
4385,Class_I_C29F1x20000,I,train,0,384,256,0,0.0,22623,34.519958,42336,64.599609,577,0.880432,0,0.0,False,0,0.0,65536
4386,Class_I_C29F1x20000,I,train,0,512,256,0,0.0,12257,18.702698,52888,80.700684,391,0.596619,0,0.0,False,0,0.0,65536
4387,Class_I_C29F1x20000,I,train,0,640,256,0,0.0,13967,21.311951,51569,78.688049,0,0.0,0,0.0,False,0,0.0,65536
4388,Class_I_C29F1x20000,I,train,0,768,256,0,0.0,12154,18.545532,53382,81.454468,0,0.0,0,0.0,False,0,0.0,65536
4389,Class_I_C29F1x20000,I,train,0,896,256,0,0.0,17772,27.11792,47764,72.88208,0,0.0,0,0.0,False,0,0.0,65536
4390,Class_I_C29F1x20000,I,train,0,1024,256,0,0.0,16998,25.93689,48427,73.893738,111,0.169373,0,0.0,False,0,0.0,65536
4391,Class_I_C29F1x20000,I,train,128,0,256,0,0.0,35680,54.443359,29641,45.228577,215,0.328064,0,0.0,False,0,0.0,65536
4392,Class_I_C29F1x20000,I,train,128,128,256,0,0.0,23868,36.419678,41079,62.68158,589,0.898743,0,0.0,False,0,0.0,65536
4393,Class_I_C29F1x20000,I,train,128,256,256,0,0.0,26029,39.717102,38918,59.384155,589,0.898743,0,0.0,False,0,0.0,65536
4394,Class_I_C29F1x20000,I,train,128,384,256,0,0.0,29161,44.496155,36375,55.503845,0,0.0,0,0.0,False,0,0.0,65536
4395,Class_I_C29F1x20000,I,train,128,512,256,0,0.0,13408,20.458984,52128,79.541016,0,0.0,0,0.0,False,0,0.0,65536
4396,Class_I_C29F1x20000,I,train,128,640,256,0,0.0,6904,10.534668,58632,89.465332,0,0.0,0,0.0,False,0,0.0,65536
4397,Class_I_C29F1x20000,I,train,128,768,256,0,0.0,10544,16.088867,54813,83.638,179,0.273132,0,0.0,False,0,0.0,65536
4398,Class_I_C29F1x20000,I,train,128,896,256,0,0.0,17882,27.285767,47475,72.441101,179,0.273132,0,0.0,False,0,0.0,65536
4399,Class_I_C29F1x20000,I,train,128,1024,256,0,0.0,15351,23.423767,50185,76.576233,0,0.0,0,0.0,False,0,0.0,65536
4400,Class_I_C29F1x20000,I,train,256,0,256,0,0.0,33786,51.553345,31750,48.446655,0,0.0,0,0.0,False,0,0.0,65536
4401,Class_I_C29F1x20000,I,train,256,128,256,0,0.0,23086,35.22644,42342,64.608765,108,0.164795,0,0.0,False,0,0.0,65536
4402,Class_I_C29F1x20000,I,train,256,256,256,0,0.0,12544,19.140625,52760,80.505371,232,0.354004,0,0.0,False,0,0.0,65536
4403,Class_I_C29F1x20000,I,train,256,384,256,0,0.0,20024,30.554199,45388,69.256592,124,0.189209,0,0.0,False,0,0.0,65536
4404,Class_I_C29F1x20000,I,train,256,512,256,0,0.0,14641,22.340393,50432,76.953125,463,0.706482,0,0.0,False,0,0.0,65536
4405,Class_I_C29F1x20000,I,train,256,640,256,0,0.0,10870,16.586304,54203,82.707214,463,0.706482,0,0.0,False,0,0.0,65536
4406,Class_I_C29F1x20000,I,train,256,768,256,0,0.0,13842,21.121216,51515,78.605652,179,0.273132,0,0.0,False,0,0.0,65536
4407,Class_I_C29F1x20000,I,train,256,896,256,0,0.0,15497,23.646545,49860,76.080322,179,0.273132,0,0.0,False,0,0.0,65536
4408,Class_I_C29F1x20000,I,train,256,1024,256,0,0.0,19410,29.61731,46126,70.38269,0,0.0,0,0.0,False,0,0.0,65536
4409,Class_I_C29F1x20000,I,train,384,0,256,0,0.0,32792,50.036621,32744,49.963379,0,0.0,0,0.0,False,0,0.0,65536
4410,Class_I_C29F1x20000,I,train,384,128,256,0,0.0,24030,36.66687,41156,62.799072,350,0.534058,0,0.0,False,0,0.0,65536
4411,Class_I_C29F1x20000,I,train,384,256,256,0,0.0,8714,13.296509,56240,85.81543,582,0.888062,0,0.0,False,0,0.0,65536
4412,Class_I_C29F1x20000,I,train,384,384,256,0,0.0,15672,23.913574,49405,75.386047,459,0.700378,0,0.0,False,0,0.0,65536
4413,Class_I_C29F1x20000,I,train,384,512,256,0,0.0,15199,23.191833,49415,75.401306,922,1.40686,0,0.0,False,0,0.0,65536
4414,Class_I_C29F1x20000,I,train,384,640,256,0,0.0,14896,22.729492,49945,76.210022,695,1.060486,0,0.0,False,0,0.0,65536
4415,Class_I_C29F1x20000,I,train,384,768,256,0,0.0,13466,20.547485,52070,79.452515,0,0.0,0,0.0,False,0,0.0,65536
4416,Class_I_C29F1x20000,I,train,384,896,256,0,0.0,13687,20.884705,51849,79.115295,0,0.0,0,0.0,False,0,0.0,65536
4417,Class_I_C29F1x20000,I,train,384,1024,256,0,0.0,23994,36.611938,41542,63.388062,0,0.0,0,0.0,False,0,0.0,65536
4418,Class_I_C29F1x20000,I,train,512,0,256,0,0.0,19712,30.078125,45824,69.921875,0,0.0,0,0.0,False,0,0.0,65536
4419,Class_I_C29F1x20000,I,train,512,128,256,0,0.0,18339,27.983093,46955,71.647644,242,0.369263,0,0.0,False,0,0.0,65536
4420,Class_I_C29F1x20000,I,train,512,256,256,0,0.0,20423,31.163025,44713,68.226624,400,0.610352,0,0.0,False,0,0.0,65536
4421,Class_I_C29F1x20000,I,train,512,384,256,0,0.0,23640,36.071777,41365,63.117981,531,0.810242,0,0.0,False,0,0.0,65536
4422,Class_I_C29F1x20000,I,train,512,512,256,0,0.0,14920,22.766113,49839,76.048279,777,1.185608,0,0.0,False,0,0.0,65536
4423,Class_I_C29F1x20000,I,train,512,640,256,0,0.0,11851,18.083191,53277,81.29425,408,0.622559,0,0.0,False,0,0.0,65536
4424,Class_I_C29F1x20000,I,train,512,768,256,0,0.0,8150,12.435913,56956,86.907959,430,0.656128,0,0.0,False,0,0.0,65536
4425,Class_I_C29F1x20000,I,train,512,896,256,0,0.0,16296,24.865723,48814,74.484253,426,0.650024,0,0.0,False,0,0.0,65536
4426,Class_I_C29F1x20000,I,train,512,1024,256,0,0.0,26552,40.515137,38984,59.484863,0,0.0,0,0.0,False,0,0.0,65536
4427,Class_I_C29F1x20000,I,train,640,0,256,0,0.0,21912,33.435059,43425,66.261292,199,0.30365,0,0.0,False,0,0.0,65536
4428,Class_I_C29F1x20000,I,train,640,128,256,0,0.0,20756,31.671143,44581,68.025208,199,0.30365,0,0.0,False,0,0.0,65536
4429,Class_I_C29F1x20000,I,train,640,256,256,0,0.0,25208,38.464355,40278,61.459351,50,0.076294,0,0.0,False,0,0.0,65536
4430,Class_I_C29F1x20000,I,train,640,384,256,0,0.0,22166,33.822632,43174,65.878296,196,0.299072,0,0.0,False,0,0.0,65536
4431,Class_I_C29F1x20000,I,train,640,512,256,0,0.0,13011,19.85321,52207,79.66156,318,0.485229,0,0.0,False,0,0.0,65536
4432,Class_I_C29F1x20000,I,train,640,640,256,0,0.0,10916,16.656494,54444,83.074951,176,0.268555,0,0.0,False,0,0.0,65536
4433,Class_I_C29F1x20000,I,train,640,768,256,0,0.0,6204,9.466553,58827,89.762878,505,0.770569,0,0.0,False,0,0.0,65536
